0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.799892007895510346e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.787892007895510460e+02,1.800000000000000000e+01
-1.799481727899371322e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.775481727899371265e+02,3.420000000000000284e+01
-1.798604265512506117e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.762604265512506174e+02,4.878000000000000114e+01
-1.797120354711138361e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.749120354711138248e+02,6.190200000000000102e+01
-1.794913040197303644e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.734913040197303644e+02,7.371179999999999666e+01
-1.791884762692260438e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.719884762692260551e+02,8.434062000000000126e+01
-1.787954800944688714e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.703954800944688657e+02,9.390655800000000397e+01
-1.783057029217998775e+02,1.302601012068066666e+00,1.302601012068066666e+00,-1.687057029217998831e+02,1.025159021999999993e+02
-1.777137953574508060e+02,1.790810772583995458e+00,4.882097605159287923e-01,-1.669137953574507947e+02,1.102643119800000022e+02
-1.770154994343914723e+02,2.383248584456964636e+00,5.924378118729691778e-01,-1.650154994343914723e+02,1.172378807820000048e+02
-1.762074985798933540e+02,3.088498404202823622e+00,7.052498197458589857e-01,-1.630074985798933653e+02,1.235140927037999887e+02
-1.752872867306888338e+02,3.914689965731781740e+00,8.261915615289581183e-01,-1.608872867306888281e+02,1.291626834334199714e+02
-1.742530543122779818e+02,4.869420339696034716e+00,9.547303739642529763e-01,-1.586530543122779875e+02,1.342464150900779600e+02
-1.731035890573036795e+02,5.959666925408214411e+00,1.090246585712179694e+00,-1.563035890573036681e+02,1.388217735810701754e+02
-1.718381898682533802e+02,7.191694360967858302e+00,1.232027435559643891e+00,-1.538381898682533802e+02,1.429395962229631607e+02
-1.704565921349718565e+02,8.570957266397954299e+00,1.379262905430095998e+00,-1.512565921349718678e+02,1.466456366006668475e+02
-1.689589031002327033e+02,1.010200038764696728e+01,1.531043121249012984e+00,-1.485589031002326976e+02,1.499810729406001713e+02
-1.673455460292772727e+02,1.178835752667282577e+01,1.686357139025858487e+00,-1.457455460292772784e+02,1.529829656465401513e+02
-1.656172120839219133e+02,1.363245057861252008e+01,1.844093051939694305e+00,-1.428172120839219303e+02,1.556846690818861418e+02
-1.637748189304656989e+02,1.563549001579883679e+01,2.003039437186316718e+00,-1.397748189304656989e+02,1.581162021736975305e+02
-1.618194752249153794e+02,1.779737823259176821e+01,2.161888216792931416e+00,-1.366194752249153908e+02,1.603045819563277803e+02
-1.597524502205224621e+02,2.011661727307478031e+01,2.319239040483012104e+00,-1.333524502205224849e+02,1.622741237606950051e+02
-1.575751478326749293e+02,2.259022258841639541e+01,2.473605315341615096e+00,-1.299751478326749350e+02,1.640467113846254961e+02
-1.552890845760398406e+02,2.521364459818119030e+01,2.623422009764794893e+00,-1.264890845760398577e+02,1.656420402461629351e+02
-1.528958708596216525e+02,2.798069994847776343e+01,2.767055350296573124e+00,-1.228958708596216667e+02,1.670778362215466473e+02
-1.504841475070364822e+02,3.084581915173521338e+01,2.865119203257449954e+00,-1.204841475070364822e+02,1.683700525993919825e+02
-1.481443835815732086e+02,3.376667997329968784e+01,2.920860821564474463e+00,-1.193443835815732115e+02,1.695330473394527928e+02
-1.458803718390726090e+02,3.673835331462646536e+01,2.971673341326777518e+00,-1.182803718390726146e+02,1.705797426055075050e+02
-1.436955516363793777e+02,3.975609079201683471e+01,3.017737477390369349e+00,-1.172955516363793720e+02,1.715217683449567403e+02
-1.415930428267429306e+02,4.281533916379441962e+01,3.059248371777584907e+00,-1.163930428267429278e+02,1.723695915104610776e+02
-1.395756760286938061e+02,4.591174786924693763e+01,3.096408705452518006e+00,-1.155756760286938061e+02,1.731326323594149699e+02
-1.376460196419217823e+02,4.904117026254323264e+01,3.129422393296295013e+00,-1.148460196419217709e+02,1.738193691234734786e+02
-1.358064039467511179e+02,5.219965914050567335e+01,3.158488877962440711e+00,-1.142064039467511094e+02,1.744374322111261222e+02
-1.340589425903925758e+02,5.538345716017317955e+01,3.183798019667506196e+00,-1.136589425903925701e+02,1.749936889900135100e+02
-1.324055517329354075e+02,5.858898272581814126e+01,3.205525565644961716e+00,-1.132055517329354046e+02,1.754943200910121561e+02
-1.308479670987301233e+02,6.181281189983724289e+01,3.223829174019101629e+00,-1.128479670987301233e+02,1.759448880819109320e+02
-1.293877591541340735e+02,6.505165686133091185e+01,3.238844961493668961e+00,-1.125877591541340621e+02,1.763503992737198303e+02
-1.280263466103094743e+02,6.830234140308516544e+01,3.250684541754253587e+00,-1.124263466103094657e+02,1.767153593463478387e+02
-1.267650084296429327e+02,7.156177392441441043e+01,3.259432521329244992e+00,-1.123650084296429270e+02,1.770438234117130492e+02
-1.256048944962082032e+02,7.482691834570027822e+01,3.265144421285867793e+00,-1.124048944962081862e+02,1.773394410705417386e+02
-1.245470350943213589e+02,7.809476334185649193e+01,3.267844996156213710e+00,-1.125470350943213447e+02,1.776054969634875533e+02
-1.235923493244797555e+02,8.136229026740397785e+01,3.267526925547485916e+00,-1.127923493244797442e+02,1.778449472671387923e+02
-1.227416525726795840e+02,8.462644012605562693e+01,3.264149858651649083e+00,-1.131416525726795754e+02,1.780604525404249046e+02
-1.219956631371264848e+02,8.788407992318764173e+01,3.257639797132014792e+00,-1.135956631371264791e+02,1.782544072863824169e+02
-1.213550081055710734e+02,9.113196873054926073e+01,3.247888807361619001e+00,-1.141550081055710564e+02,1.784289665577441610e+02
-1.208202285667954357e+02,9.436672378913488046e+01,3.234755058585619736e+00,-1.148202285667954214e+02,1.785860699019697506e+02
-1.203917842310454489e+02,9.758478697821783499e+01,3.218063189082954523e+00,-1.155917842310454375e+02,1.787274629117727613e+02
-1.200700575263551855e+02,1.007823919859029047e+02,3.197605007685069722e+00,-1.164700575263551769e+02,1.788547166205954682e+02
-1.198553572306517481e+02,1.039555325288439462e+02,3.173140542941041531e+00,-1.174553572306517424e+02,1.789692449585359100e+02
-1.197479216931927795e+02,1.070999319855120575e+02,3.144399456668111270e+00,-1.185479216931927624e+02,1.790723204626823133e+02
-1.197479216931927795e+02,1.102110148279969053e+02,3.111082842484847788e+00,-1.197479216931927795e+02,1.791650884164140791e+02
-1.198554629783875498e+02,1.132838802610556286e+02,3.072865433058723283e+00,-1.210554629783875384e+02,1.792485795747726627e+02
-1.200705885216997331e+02,1.163132785031659751e+02,3.029398242110346473e+00,-1.224705885216997245e+02,1.793237216172954049e+02
-1.203932805300560176e+02,1.192935901717258957e+02,2.980311668559920690e+00,-1.239932805300560119e+02,1.793913494555658588e+02
-1.208234622357211947e+02,1.222188092622088789e+02,2.925219090482983120e+00,-1.256234622357211776e+02,1.794522145100092700e+02
-1.213609994972097184e+02,1.250825302378195829e+02,2.863720975610704045e+00,-1.273609994972097041e+02,1.795069930590083516e+02
-1.220057022338762636e+02,1.278779397706986174e+02,2.795409532879034487e+00,-1.292057022338762522e+02,1.795562937531075249e+02
-1.227573257156391264e+02,1.305978136965533167e+02,2.719873925854699337e+00,-1.311573257156391037e+02,1.796006643777967611e+02
-1.236155717269161869e+02,1.332345197602198823e+02,2.636706063666565569e+00,-1.332155717269161812e+02,1.796405979400170736e+02
-1.245800896217357945e+02,1.357800267384583321e+02,2.545506978238449847e+00,-1.353800896217357774e+02,1.796765381460153606e+02
-1.256504772850842073e+02,1.382259205265462469e+02,2.445893788087914800e+00,-1.376504772850842073e+02,1.797088843314138273e+02
-1.268262820138601228e+02,1.405634277652299033e+02,2.337507238683656396e+00,-1.400262820138601114e+02,1.797379958982724588e+02
-1.281070013292885506e+02,1.427834475625379582e+02,2.220019797308054876e+00,-1.425070013292885278e+02,1.797641963084452073e+02
-1.294920837312969297e+02,1.448765918291330763e+02,2.093144266595118097e+00,-1.450920837312969240e+02,1.797877766776006752e+02
-1.309809294041468206e+02,1.468332346945884410e+02,1.956642865455364699e+00,-1.477809294041468036e+02,1.798089990098405906e+02
-1.325728908815380009e+02,1.486435714036838363e+02,1.810336709095395236e+00,-1.505728908815379725e+02,1.798280991088565202e+02
-1.342672736784425069e+02,1.502976870051363676e+02,1.654115601452531337e+00,-1.534672736784424956e+02,1.798452891979708568e+02
-1.360633368960669713e+02,1.517856350389948830e+02,1.487948033858515373e+00,-1.564633368960669486e+02,1.798607602781737569e+02
-1.379602938055812160e+02,1.530975263024120068e+02,1.311891263417123810e+00,-1.595602938055811819e+02,1.798746842503563812e+02
-1.399573124155692767e+02,1.542236276262455021e+02,1.126101323833495371e+00,-1.627573124155692597e+02,1.798872158253207374e+02
-1.420535160275551902e+02,1.551544704269653039e+02,9.308428007198017440e-01,-1.660535160275551618e+02,1.798984942427886722e+02
-1.442479837834163732e+02,1.558809686102321166e+02,7.264981832668127026e-01,-1.694479837834163618e+02,1.799086448185097993e+02
-1.465397512080193110e+02,1.563945451954575674e+02,5.135765852254507990e-01,-1.729397512080192882e+02,1.799177803366588080e+02
-1.489278107499851558e+02,1.566872668065152538e+02,2.927216110576864594e-01,-1.765278107499851217e+02,1.799260023029929130e+02
-1.514111123231149918e+02,1.567519849351339190e+02,6.471812861866510502e-02,-1.802111123231149747e+02,1.799334020726936103e+02
-1.539885638506679015e+02,1.565824826337359355e+02,-1.695023013979835014e-01,-1.839885638506678731e+02,1.799400618654242408e+02
-1.565661012332744804e+02,1.562514938387075745e+02,-3.309887950283609825e-01,-1.865661012332744804e+02,1.799460556788818053e+02
-1.590496518914623607e+02,1.558373726400388932e+02,-4.141211986686812452e-01,-1.878496518914623721e+02,1.799514501109936191e+02
-1.614381136258982679e+02,1.553462198274967250e+02,-4.911528125421682489e-01,-1.890381136258982622e+02,1.799563050998942515e+02
-1.637304274314764712e+02,1.547841922283949998e+02,-5.620275991017251727e-01,-1.901304274314764768e+02,1.799606745899048406e+02
-1.659255777976160289e+02,1.541574877275756990e+02,-6.267045008193008471e-01,-1.911255777976160175e+02,1.799646071309143451e+02
-1.680225930069501601e+02,1.534723332800110711e+02,-6.851544475646278443e-01,-1.920225930069501601e+02,1.799681464178229078e+02
-1.700205454304847876e+02,1.527349757733127262e+02,-7.373575066983448778e-01,-1.928205454304847990e+02,1.799713317760406142e+02
-1.719185518174781464e+02,1.519516755693207415e+02,-7.833002039919847448e-01,-1.935185518174781407e+02,1.799741985984365442e+02
-1.737157735784614374e+02,1.511287025285922709e+02,-8.229730407284705507e-01,-1.941157735784614431e+02,1.799767787385928841e+02
-1.754114170599643217e+02,1.502723342987550268e+02,-8.563682298372441437e-01,-1.946114170599643387e+02,1.799791008647335957e+02
-1.770047338096483713e+02,1.493888566270612728e+02,-8.834776716937540186e-01,-1.950047338096483713e+02,1.799811907782602418e+02
-1.784950208306709101e+02,1.484845654387906961e+02,-9.042911882705766402e-01,-1.952950208306709214e+02,1.799830717004342091e+02
-1.798816208242161565e+02,1.475657704061248978e+02,-9.187950326657983169e-01,-1.954816208242161792e+02,1.799847645303907768e+02
1.788360775807686878e+02,1.466387997165099932e+02,-9.269706896149045861e-01,1.644360775807686821e+02,1.799862880773517020e+02
1.776586396115020534e+02,1.457100057350929774e+02,-9.287939814170158570e-01,1.644586396115020364e+02,1.799876592696165289e+02
1.765865841497452493e+02,1.447857712423992780e+02,-9.242344926936993943e-01,1.645865841497452493e+02,1.799888933426548761e+02
1.756203835453366082e+02,1.438725159158518636e+02,-9.132553265474143700e-01,1.648203835453365969e+02,1.799900040083893771e+02
1.747604634455185533e+02,1.429767027119683007e+02,-8.958132038835628919e-01,1.651604634455185305e+02,1.799910036075504536e+02
1.740072026406314762e+02,1.421048437950861398e+02,-8.718589168821608837e-01,1.656072026406314706e+02,1.799919032467954025e+02
1.733609329266860186e+02,1.412635056483250082e+02,-8.413381467611316111e-01,1.661609329266860016e+02,1.799927129221158566e+02
1.728219389852755512e+02,1.404593129933535920e+02,-8.041926549714162320e-01,1.668219389852755512e+02,1.799934416299042823e+02
1.723904582812373292e+02,1.396989511376087876e+02,-7.603618557448044157e-01,1.675904582812373178e+02,1.799940974669138427e+02
1.720666809784288489e+02,1.389891663612436332e+02,-7.097847763651543573e-01,1.684666809784288262e+02,1.799946877202224584e+02
1.718507498739403445e+02,1.383367639516520740e+02,-6.524024095915592625e-01,1.694507498739403388e+02,1.799952189482002041e+02
1.717427603510299150e+02,1.377486034914513766e+02,-5.881604602006973437e-01,1.705427603510298979e+02,1.799956970533801837e+02
1.717427603510299150e+02,1.372315910068556377e+02,-5.170124845957388970e-01,1.717427603510299150e+02,1.799961273480421653e+02
1.718507503644403869e+02,1.367926675881296887e+02,-4.389234187259489772e-01,1.730507503644403755e+02,1.799965146132379346e+02
1.720666834413964352e+02,1.364387941030024649e+02,-3.538734851272238302e-01,1.744666834413964125e+02,1.799968631519141411e+02
1.723904652216672275e+02,1.361769316383471278e+02,-2.618624646553371349e-01,1.759904652216672218e+02,1.799971768367227298e+02
1.728219539843179291e+02,1.360140173259497942e+02,-1.629143123973335605e-01,1.776219539843179120e+02,1.799974591530504426e+02
1.733609607171431435e+02,1.359569352356785430e+02,-5.708209027125121793e-02,1.793609607171431435e+02,1.799977132377453870e+02
1.740072492059546221e+02,1.360124820547229092e+02,5.554681904436620243e-02,1.812072492059546107e+02,1.799979419139708625e+02
1.747605361437886131e+02,1.361873273156787718e+02,1.748452609558626136e-01,1.831605361437885904e+02,1.799981477225737763e+02
1.756204912600742318e+02,1.364879679899368057e+02,3.006406742580338687e-01,1.852204912600742261e+02,1.799983329503164100e+02
1.765867374697887158e+02,1.369206773268698498e+02,4.327093369330441419e-01,1.873867374697886987e+02,1.799984996552847747e+02
1.776588510426045104e+02,1.374914478943278482e+02,5.707705674579983679e-01,1.896588510426045104e+02,1.799986496897562915e+02
1.788363617920199431e+02,1.382059288624468536e+02,7.144809681190054107e-01,1.920363617920199317e+02,1.799987847207806624e+02
-1.798812467155543118e+02,1.390693576710447132e+02,8.634288085978596428e-01,-1.654812467155543345e+02,1.799989062487026104e+02
-1.784945369317936184e+02,1.400864863309600423e+02,1.017128659915329081e+00,-1.628945369317936240e+02,1.799990156238323493e+02
-1.770041170775986075e+02,1.412615027313557903e+02,1.175016400395747951e+00,-1.602041170775986245e+02,1.799991140614491201e+02
-1.754106408744446526e+02,1.425979474576702160e+02,1.336444726314425679e+00,-1.574106408744446810e+02,1.799992026553042024e+02
-1.737148072560246419e+02,1.440986267676050829e+02,1.500679309934866978e+00,-1.545148072560246533e+02,1.799992823897737821e+02
-1.719173600602805436e+02,1.457655225239075207e+02,1.666895756302437803e+00,-1.515173600602805664e+02,1.799993541507963926e+02
-1.700190877019311984e+02,1.475997000408973463e+02,1.834177516989825563e+00,-1.484190877019312325e+02,1.799994187357167448e+02
-1.680208228256162784e+02,1.496012149643864859e+02,2.001514923489139619e+00,-1.452208228256162954e+02,1.799994768621450589e+02
-1.659234419397866986e+02,1.517690204690125029e+02,2.167805504626016955e+00,-1.419234419397867271e+02,1.799995291759305474e+02
-1.637278650314837023e+02,1.541008762197337774e+02,2.331855750721274489e+00,-1.385278650314837137e+02,1.799995762583374983e+02
-1.614350551621587897e+02,1.565932607014744917e+02,2.492384481740714364e+00,-1.350350551621588124e+02,1.799996186325037399e+02
-1.590460180446968366e+02,1.592412886683658826e+02,2.648027966891390861e+00,-1.314460180446968707e+02,1.799996567692533631e+02
-1.565618016018160574e+02,1.620386355969928900e+02,2.797346928627007401e+00,-1.277618016018160745e+02,1.799996910923280211e+02
-1.539834955060262018e+02,1.649774711414281683e+02,2.938835544435278280e+00,-1.239834955060262303e+02,1.799997219830952133e+02
-1.514051890120064172e+02,1.680068421607116989e+02,3.029371019283530586e+00,-1.214051890120064172e+02,1.799997497847857062e+02
-1.489209714137700757e+02,1.710805883764959390e+02,3.073746215784240121e+00,-1.201209714137700786e+02,1.799997748063071299e+02
-1.465319324307795341e+02,1.741940705721149243e+02,3.113482195618985315e+00,-1.189319324307795398e+02,1.799997973256764112e+02
-1.442391200271223397e+02,1.773429290052532679e+02,3.148858433138343571e+00,-1.178391200271223340e+02,1.799998175931087587e+02
-1.420435399526014635e+02,1.805230718224984230e+02,3.180142817245155129e+00,-1.168435399526014606e+02,1.799998358337978743e+02
-1.399461553022605926e+02,1.837306605354403928e+02,3.207588712941969789e+00,-1.159461553022605926e+02,1.799998522504180869e+02
-1.379478860945470728e+02,1.869620927966789168e+02,3.231432261238524006e+00,-1.151478860945470615e+02,1.799998670253762612e+02
-1.360496088683038352e+02,1.902139827096090130e+02,3.251889912930096216e+00,-1.144496088683038266e+02,1.799998803228386350e+02
-1.342521562987748212e+02,1.934831388999344881e+02,3.269156190325475109e+00,-1.138521562987748155e+02,1.799998922905547829e+02
-1.325563168327983021e+02,1.967665405701375221e+02,3.283401670203033973e+00,-1.133563168327982993e+02,1.799999030614993103e+02
-1.309628343433524833e+02,2.000613117511815062e+02,3.294771181043984143e+00,-1.129628343433524833e+02,1.799999127553493850e+02
-1.294724078036114747e+02,2.033646939591218370e+02,3.303382207940330773e+00,-1.126724078036114634e+02,1.799999214798144465e+02
-1.280856909806577164e+02,2.066740174585853538e+02,3.309323499463516782e+00,-1.124856909806577079e+02,1.799999293318330160e+02
-1.268032921489899536e+02,2.099866713307260397e+02,3.312653872140685962e+00,-1.124032921489899479e+02,1.799999363986497087e+02
-1.256257738239556261e+02,2.133000725407543996e+02,3.313401210028359856e+00,-1.124257738239556090e+02,1.799999427587847265e+02
-1.245536525152275544e+02,2.166116341998380221e+02,3.311561659083622544e+00,-1.125536525152275402e+02,1.799999484829062624e+02
-1.235873985004368478e+02,2.199187332184610568e+02,3.307099018623034681e+00,-1.127873985004368365e+02,1.799999536346156219e+02
-1.227274356190627032e+02,2.232186775534653407e+02,3.299944335004283857e+00,-1.131274356190626946e+02,1.799999582711540711e+02
-1.219741410866729439e+02,2.265086732592204726e+02,3.289995705755131894e+00,-1.135741410866729382e+02,1.799999624440386583e+02
-1.213278453295976647e+02,2.297857915648157814e+02,3.277118305595308811e+00,-1.141278453295976476e+02,1.799999661996347982e+02
-1.207888318401116976e+02,2.330469362139187979e+02,3.261144649103016491e+00,-1.147888318401116834e+02,1.799999695796713013e+02
-1.203573370521899051e+02,2.362888113219775050e+02,3.241875108058707156e+00,-1.155573370521898937e+02,1.799999726217041598e+02
-1.200335502378918591e+02,2.395078900266681785e+02,3.219078704690673476e+00,-1.164335502378918505e+02,1.799999753595337495e+02
-1.198176134244226887e+02,2.427003842316958071e+02,3.192494205027628595e+00,-1.174176134244226830e+02,1.799999778235803660e+02
-1.197096213319074423e+02,2.458622157709403382e+02,3.161831539244531086e+00,-1.185096213319074252e+02,1.799999800412223294e+02
-1.197096213319074423e+02,2.489889893490941404e+02,3.126773578153802191e+00,-1.197096213319074423e+02,1.799999820371000965e+02
-1.198176134266978465e+02,2.520759676458056902e+02,3.086978296711549774e+00,-1.210176134266978352e+02,1.799999838333900755e+02
-1.200335502493161357e+02,2.551180490022903768e+02,3.042081356484686694e+00,-1.224335502493161272e+02,1.799999854500510708e+02
-1.203573370843823795e+02,2.581097481415799848e+02,2.991699139289607956e+00,-1.239573370843823739e+02,1.799999869050459722e+02
-1.207888319096832674e+02,2.610451804051434692e+02,2.935432263563484412e+00,-1.255888319096832504e+02,1.799999882145413608e+02
-1.213278454585008603e+02,2.639180500184589846e+02,2.872869613315515380e+00,-1.273278454585008461e+02,1.799999893930872190e+02
-1.219741413026614509e+02,2.667216429250627243e+02,2.803592906603739721e+00,-1.291741413026614396e+02,1.799999904537785085e+02
-1.227274359562662198e+02,2.694488247513094166e+02,2.727181826246692253e+00,-1.311274359562661971e+02,1.799999914084006605e+02
-1.235873990000606000e+02,2.720920444811340531e+02,2.643219729824636488e+00,-1.331873990000605943e+02,1.799999922675606001e+02
-1.245536532263868708e+02,2.746433444299385656e+02,2.551299948804512496e+00,-1.353536532263868537e+02,1.799999930408045543e+02
-1.256257748046571123e+02,2.770943771077256770e+02,2.451032677787111425e+00,-1.376257748046571123e+02,1.799999937367240932e+02
-1.268032934672747842e+02,2.794364295520821315e+02,2.342052444356454544e+00,-1.400032934672747729e+02,1.799999943630516839e+02
-1.280856927159225052e+02,2.816604556898449800e+02,2.224026137762848521e+00,-1.424856927159224824e+02,1.799999949267465240e+02
-1.294724100481269033e+02,2.837571172505906816e+02,2.096661560745701536e+00,-1.450724100481268977e+02,1.799999954340718773e+02
-1.309628372040010618e+02,2.857168337038160644e+02,1.959716453225382793e+00,-1.477628372040010447e+02,1.799999958906646782e+02
-1.325563204330554754e+02,2.875298416233097214e+02,1.813007919493657027e+00,-1.505563204330554470e+02,1.799999963015982019e+02
-1.342521607809626403e+02,2.891862637954017146e+02,1.656422172091993161e+00,-1.534521607809626289e+02,1.799999966714383959e+02
-1.360496143961477173e+02,2.906761882814020055e+02,1.489924486000290926e+00,-1.564496143961476946e+02,1.799999970042945563e+02
-1.379478928560718600e+02,2.919897575178167699e+02,1.313569236414764418e+00,-1.595478928560718259e+02,1.799999973038650865e+02
-1.399461635130656418e+02,2.931172673904294470e+02,1.127509872612677100e+00,-1.627461635130656248e+02,1.799999975734785664e+02
-1.420435498595594481e+02,2.940492760501216480e+02,9.320086596922010358e-01,-1.660435498595594197e+02,1.799999978161307013e+02
-1.442391319125525797e+02,2.947767220499573568e+02,7.274459998357087898e-01,-1.694391319125525683e+02,1.799999980345176311e+02
-1.465319466171506519e+02,2.952910511757550012e+02,5.143291257976443376e-01,-1.729319466171506292e+02,1.799999982310658595e+02
-1.489209882689965525e+02,2.955843511180044061e+02,2.932999422494049213e-01,-1.765209882689965184e+02,1.799999984079592821e+02
-1.514052089554070335e+02,2.956494928941291391e+02,6.514177612473304180e-02,-1.802052089554070164e+02,1.799999985671633453e+02
